Errors,Blunders,Moves,Eq Move,Cost Move,Double Errors,Double Blunders,Doubles,Eq Double,Cost Double,Take Errors,Take Blunders,Takes,Eq Take,Cost Take,Eq Wrong Double,Cost Wrong Double,Eq Wrong Take,Cost Wrong Take,Outplay,Resign Errors,Resign Blunders,Eq Resign,Cost Resign,Take Resign Errors,Take Resign Blunders,Eq Take Resign,Cost Take Resign,Jokers,Anti Jokers,Rolls,Luck,Cost luck,Date,Score,Opp Score,Match Length,Result,Eq per Decision,Checker play,Cube play,Elo Level,Level,Opp Elo,Opp Eq per move,Opp mwc,Variation,Rated,Games,Opp Decisions,Double,Roll,Opp Double,Opp Roll
8,3,57,-0.593,-0.1287,1,0,14,-0.058,-0.0043,0,0,2,0,0,-0.058,-0.0043,0,0,0,0,0,0,0,0,0,0,0,8,11,152,-1.193,-0.5094,13/12/2014 9:30,4,5,5,0,-0.0089,-0.0104,-0.0036,1916,World Class,1780,-0.0165,-0.2248,0,1,6,82,18,76,15,77
17,9,40,-1.599,-0.2498,2,1,11,-0.245,-0.022,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,108,-2.225,-0.3548,13/12/2014 9:53,1,5,5,0,-0.0342,-0.04,-0.0175,1429,Intermediate,1780,-0.0248,-0.174,0,1,5,59,7,53,9,50
25,12,88,-2.813,-0.3177,5,4,14,-0.61,-0.0704,0,0,1,0,0,-0.103,-0.0076,0,0,0,0,0,0,0,0,0,0,0,25,17,191,4.779,0.5703,13/12/2014 11:07,5,2,5,1,-0.0332,-0.032,-0.0407,1448,Intermediate,1780,-0.0362,-0.3516,0,1,6,94,17,97,10,97
2,2,19,-0.252,-0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,34,0.731,0.3654,13/12/2014 14:51,1,0,1,1,-0.0133,-0.0133,0,1839,Expert,1780,-0.0326,-0.1846,0,1,1,17,4,25,1,24
5,1,21,-0.651,-0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,44,-0.832,-0.4161,13/12/2014 14:57,0,1,1,0,-0.031,-0.031,0,1492,Intermediate,1780,-0.0183,-0.1283,0,1,1,21,5,22,4,21
25,9,127,-2.528,-0.4371,3,1,22,-0.243,-0.0157,0,0,2,0,0,-0.146,-0.0092,0,0,0,0,0,0,0,0,0,0,0,16,12,281,0.054,-0.6611,13/12/2014 15:35,6,7,7,0,-0.0184,-0.0199,-0.0101,1743,Advanced,1780,-0.0301,-0.5564,0,1,7,124,25,146,23,146
14,9,104,-1.457,-0.1498,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,227,0.068,0.4043,13/12/2014 16:26,5,3,5,1,-0.0114,-0.014,0,1873,Expert,1780,-0.0194,-0.266,0,1,6,136,19,118,19,114
13,5,91,-1.25,-0.1424,6,3,12,-0.694,-0.0597,1,1,1,-0.307,-0.0266,-0.258,-0.0222,-0.307,-0.0266,0,0,0,0,0,0,0,0,0,8,9,193,2.06,0.3037,14/12/2014 14:04,5,2,5,1,-0.0216,-0.0137,-0.077,1678,Advanced,1780,-0.0338,-0.3975,0,1,5,101,19,99,16,101
0,0,16,-0.003,-0.0006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,38,2.446,0.4815,14/12/2014 19:19,4,0,3,1,-0.0002,-0.0002,0,2058,World Champ.,1780,-0.0051,-0.0105,0,1,1,12,4,19,6,18
2,2,22,-0.406,-0.0734,1,0,3,-0.024,-0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,50,2.529,0.4634,14/12/2014 19:25,4,0,3,1,-0.0172,-0.0185,-0.0081,1764,Advanced,1780,-0.027,-0.0862,0,1,1,23,3,25,6,24
21,11,84,-2.559,-0.4018,5,4,6,-2.044,-0.1151,0,0,1,0,0,-1.873,-0.1043,0,0,0,0,0,0,0,0,0,0,0,17,10,185,5.704,0.6208,16/12/2014 19:45,7,0,7,1,-0.0506,-0.0305,-0.292,1129,Beginner,1780,-0.0263,-0.353,0,1,4,86,14,95,13,93
21,10,115,-2.436,-0.2442,8,5,30,-0.92,-0.0945,1,0,3,-0.021,-0.0016,-0.103,-0.0129,-0.021,-0.0016,0,0,0,0,0,0,0,0,0,27,24,263,-0.497,-0.4183,17/12/2014 5:01,4,7,7,0,-0.0228,-0.0212,-0.0285,1655,Advanced,1780,-0.017,-0.2263,0,1,6,137,19,134,22,134
11,6,51,-1.288,-0.1137,6,2,22,-0.621,-0.0418,1,0,2,-0.042,-0.0028,-0.292,-0.021,-0.042,-0.0028,0,0,0,0,0,0,0,0,0,5,9,134,-3.775,-0.4639,17/12/2014 5:28,1,7,7,0,-0.026,-0.0252,-0.0276,1592,Intermediate,1780,-0.0152,-0.1056,0,1,4,73,9,70,16,69
11,7,58,-1.369,-0.1747,5,4,9,-0.491,-0.0751,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,133,1.432,0.6028,17/12/2014 5:56,5,2,5,1,-0.027,-0.0236,-0.0446,1573,Intermediate,1780,-0.0208,-0.1474,0,1,4,77,16,65,10,67
15,8,70,-1.472,-0.189,1,0,5,-0.073,-0.0058,0,0,0,0,0,-0.059,-0.0045,0,0,0,0,0,0,0,0,0,0,0,9,4,157,4.598,0.5663,18/12/2014 18:33,5,0,5,1,-0.0206,-0.021,-0.0146,1699,Advanced,1780,-0.0123,-0.1231,0,1,3,75,14,80,9,78
11,8,46,-1.746,-0.1697,2,1,14,-0.193,-0.0122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,148,-3.492,-0.4614,18/12/2014 19:00,0,7,7,0,-0.0318,-0.038,-0.0128,1477,Intermediate,1780,-0.0292,-0.1765,0,1,3,79,11,78,10,79
11,5,50,-1.613,-0.1805,1,1,4,-0.458,-0.1149,2,1,2,-0.148,-0.0118,-0.458,-0.1149,-0.148,-0.0118,0,0,0,0,0,0,0,0,0,9,5,108,2.622,0.8525,18/12/2014 20:02,10,2,5,1,-0.0396,-0.0323,-0.1011,1323,Casual Player,1780,-0.0002,-0.0028,0,1,4,51,11,59,9,59
9,6,67,-1.565,-0.1482,3,2,13,-0.347,-0.0274,0,0,3,0,0,-0.065,-0.0056,0,0,0,0,0,0,0,0,0,0,0,9,12,174,-3.404,-0.4494,18/12/2014 20:27,0,6,5,0,-0.023,-0.0234,-0.0217,1651,Advanced,1780,-0.0139,-0.1233,0,1,4,106,17,88,16,88
0,0,21,-0.023,-0.0057,1,1,10,-0.211,-0.053,0,0,1,0,0,-0.211,-0.053,0,0,0,0,0,0,0,0,0,0,0,5,3,47,0.692,0.529,20/12/2014 7:13,3,0,3,1,-0.0073,-0.0011,-0.0192,1944,World Class,1780,-0.0174,-0.102,0,1,1,21,6,23,5,23
10,7,35,-2.033,-0.1991,1,0,5,-0.041,-0.0064,0,0,2,0,0,-0.041,-0.0064,0,0,0,0,0,0,0,0,0,0,0,13,4,88,4.322,0.5746,20/12/2014 7:26,5,0,5,1,-0.0494,-0.0581,-0.0058,1149,Beginner,1780,-0.0299,-0.154,0,1,3,50,8,44,6,43
12,4,89,-1.017,-0.2013,1,1,8,-0.117,-0.0101,2,2,2,-0.562,-0.0565,-0.117,-0.0101,0,0,0,0,0,0,0,0,0,0,0,7,7,180,0.182,0.4949,20/12/2014 7:51,7,4,5,1,-0.0171,-0.0114,-0.0679,1766,Advanced,1780,-0.0273,-0.2971,0,1,7,76,21,93,16,94
1,0,21,-0.108,-0.0157,0,0,1,0,0,1,0,1,-0.043,-0.0034,0,0,-0.043,-0.0034,0,0,0,0,0,0,0,0,0,5,6,56,1.215,0.4192,20/12/2014 7:58,5,0,5,1,-0.0066,-0.0052,-0.0217,1956,World Class,1780,-0.0271,-0.0798,0,1,1,22,5,27,6,28
10,3,60,-0.78,-0.118,1,1,3,-0.088,-0.0068,0,0,0,0,0,-0.088,-0.0068,0,0,0,0,0,0,0,0,0,0,0,4,7,142,-3.164,-0.506,20/12/2014 10:16,0,5,5,0,-0.0138,-0.013,-0.0292,1829,Expert,1780,-0.0128,-0.1454,0,1,2,78,7,71,12,71
14,6,72,-1.514,-0.2637,2,0,11,-0.064,-0.0064,1,1,2,-0.131,-0.0111,0,0,-0.131,-0.0111,0,0,0,0,0,0,0,0,0,4,4,155,-1.702,-0.4784,20/12/2014 10:41,2,5,5,0,-0.0201,-0.021,-0.015,1709,Advanced,1780,-0.0222,-0.229,0,1,4,86,10,77,18,78
10,5,49,-1.189,-0.1883,1,0,10,-0.042,-0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,139,-3.713,-0.5304,20/12/2014 14:51,2,5,5,0,-0.0209,-0.0243,-0.0042,1694,Advanced,1780,-0.0321,-0.2755,0,1,3,71,12,70,10,69
6,1,41,-0.435,-0.0661,2,1,4,-0.237,-0.0236,0,0,1,0,0,-0.068,-0.0068,0,0,0,0,0,0,0,0,0,0,0,3,5,100,-0.99,-0.4101,20/12/2014 15:01,0,3,3,0,-0.0146,-0.0106,-0.0474,1814,Expert,1780,-0.0007,-0.0078,0,1,2,45,6,50,10,48
12,3,58,-1.065,-0.1154,1,1,7,-0.141,-0.0092,0,0,2,0,0,-0.141,-0.0092,0,0,0,0,0,0,0,0,0,0,0,10,16,183,-1.549,-0.6206,20/12/2014 16:16,5,7,7,0,-0.018,-0.0184,-0.0157,1749,Advanced,1780,-0.0182,-0.2702,0,1,4,91,16,93,17,95
5,2,35,-0.417,-0.0775,1,1,4,-0.242,-0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,79,2.187,0.4336,20/12/2014 17:58,4,0,3,1,-0.0169,-0.0119,-0.0606,1771,Advanced,1780,-0.049,-0.1469,0,1,1,25,4,42,10,42
2,1,18,-0.192,-0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,-0.833,-0.4954,20/12/2014 18:05,0,2,2,0,-0.0101,-0.0107,0,1895,Expert,1780,-0.0009,-0.0099,0,1,1,21,5,20,3,21
11,7,67,-1.594,-0.1248,2,0,8,-0.16,-0.0105,1,1,3,-0.253,-0.0168,-0.16,-0.0105,-0.253,-0.0168,0,0,0,0,0,0,0,0,0,6,8,154,-3.138,-0.4894,20/12/2014 18:30,1,7,7,0,-0.0257,-0.0238,-0.0375,1597,Intermediate,1780,-0.0193,-0.1523,0,1,5,91,18,77,8,77
4,2,32,-0.412,-0.0772,1,1,3,-0.321,-0.0476,1,1,2,-0.108,-0.0368,-0.321,-0.0476,0,0,0,0,0,0,0,0,0,0,0,6,8,98,-1.935,-0.4247,20/12/2014 18:48,0,5,5,0,-0.0227,-0.0129,-0.0858,1657,Advanced,1780,-0.019,-0.0932,0,1,2,43,11,49,11,50
7,2,40,-0.473,-0.0419,1,1,5,-0.16,-0.0118,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,83,0.952,0.4049,21/12/2014 9:00,5,1,5,1,-0.0135,-0.0118,-0.0228,1835,Expert,1780,-0.0249,-0.1476,0,1,3,49,9,40,10,40
25,11,124,-2.269,-0.2762,4,2,7,-0.389,-0.0374,1,1,4,-0.524,-0.0376,-0.185,-0.0245,0,0,0,0,0,0,0,0,0,0,0,16,14,299,3.818,0.5737,21/12/2014 9:59,7,4,7,1,-0.0236,-0.0183,-0.083,1640,Advanced,1780,-0.0176,-0.3333,0,1,8,149,21,153,25,154
16,8,93,-1.482,-0.1755,2,1,11,-0.399,-0.0462,1,1,4,-0.149,-0.016,-0.382,-0.0451,0,0,0,0,0,0,0,0,0,0,0,16,12,206,2.422,0.5176,21/12/2014 10:30,7,4,7,1,-0.0188,-0.0159,-0.0365,1734,Advanced,1780,-0.0259,-0.2328,0,1,6,102,19,102,15,104
10,3,32,-0.917,-0.1451,1,0,2,-0.065,-0.0081,0,0,1,0,0,-0.065,-0.0081,0,0,0,0,0,0,0,0,0,0,0,4,2,63,1.301,0.4918,21/12/2014 10:43,3,1,3,1,-0.0281,-0.0287,-0.0216,1551,Intermediate,1780,-0.0197,-0.1501,0,1,2,29,7,33,10,32
18,7,75,-2.297,-0.2246,3,3,19,-0.728,-0.0702,0,0,2,0,0,-0.314,-0.021,0,0,0,0,0,0,0,0,0,0,0,21,12,181,6.359,0.6516,21/12/2014 11:08,7,1,7,1,-0.0315,-0.0306,-0.0347,1482,Intermediate,1780,-0.0154,-0.1602,0,1,5,99,20,88,14,89
8,4,30,-0.865,-0.1365,1,1,4,-0.798,-0.0523,0,0,2,0,0,-0.798,-0.0523,0,0,0,0,0,0,0,0,0,0,0,3,2,66,2.695,0.6032,21/12/2014 11:21,7,0,7,1,-0.0462,-0.0288,-0.133,1203,Beginner,1780,-0.0115,-0.0888,0,1,2,43,7,32,8,32
9,4,33,-1.115,-0.2582,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,73,2.79,0.6181,21/12/2014 13:20,5,0,5,1,-0.0293,-0.0338,0,1525,Intermediate,1780,-0.0143,-0.1756,0,1,2,49,4,37,3,37
15,3,74,-0.876,-0.2456,0,0,5,-0.014,-0.0017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,179,-2.1,0.1242,21/12/2014 13:40,3,2,3,1,-0.0111,-0.0118,-0.0023,1877,Expert,1780,-0.0291,-0.6235,0,1,4,99,12,91,14,89
11,8,51,-1.312,-0.1044,3,1,18,-0.153,-0.0106,1,1,4,-0.154,-0.0103,-0.069,-0.0045,0,0,0,0,0,0,0,0,0,0,0,11,25,154,-6.552,-0.5806,21/12/2014 13:59,2,7,7,0,-0.0222,-0.0257,-0.014,1668,Advanced,1780,-0.0364,-0.2455,0,1,7,90,9,75,13,74
7,5,46,-1.184,-0.1576,1,0,4,-0.053,-0.0041,1,1,1,-0.166,-0.0246,-0.053,-0.0041,-0.166,-0.0246,0,0,0,0,0,0,0,0,0,6,7,110,-2.493,-0.4857,21/12/2014 14:32,0,5,5,0,-0.0275,-0.0257,-0.0438,1562,Intermediate,1780,-0.0196,-0.1427,0,1,2,63,7,55,11,54
11,4,69,-1.154,-0.1585,1,0,8,-0.048,-0.003,0,0,3,0,0,-0.048,-0.003,0,0,0,0,0,0,0,0,0,0,0,14,19,175,1.394,0.4565,21/12/2014 15:27,7,2,7,1,-0.015,-0.0167,-0.0043,1806,Advanced,1780,-0.0158,-0.1714,0,1,5,93,15,86,18,86
11,5,96,-1.61,-0.1781,8,3,14,-0.639,-0.0531,0,0,4,0,0,-0.165,-0.0234,0,0,0,0,0,0,0,0,0,0,0,9,7,221,2.053,0.4951,21/12/2014 16:26,7,4,7,1,-0.0197,-0.0168,-0.0355,1716,Advanced,1780,-0.0126,-0.229,0,1,6,118,23,111,18,110
6,2,54,-0.534,-0.0481,1,1,8,-0.659,-0.0987,0,0,4,0,0,-0.659,-0.0987,0,0,0,0,0,0,0,0,0,0,0,9,6,121,1.572,0.6244,22/12/2014 9:33,11,1,7,1,-0.0181,-0.0099,-0.0549,1748,Advanced,1780,-0.0086,-0.0434,0,1,4,57,8,58,9,59
6,2,64,-0.685,-0.1047,2,0,9,-0.152,-0.0151,1,1,3,-0.828,-0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,142,1.19,0.5345,22/12/2014 9:52,5,2,5,1,-0.0219,-0.0107,-0.0817,1673,Advanced,1780,-0.025,-0.1822,0,1,5,88,13,71,9,71
3,2,74,-0.501,-0.0554,0,0,5,0,0,1,1,2,-0.242,-0.016,0,0,-0.242,-0.016,0,0,0,0,0,0,0,0,0,11,13,236,-3.298,-0.6397,22/12/2014 11:20,5,7,7,0,-0.0092,-0.0068,-0.0346,1912,World Class,1780,-0.0203,-0.3097,0,1,5,96,19,122,16,125
23,10,71,-2.845,-0.2001,2,0,8,-0.079,-0.0049,0,0,4,0,0,-0.079,-0.0049,0,0,0,0,0,0,0,0,0,0,0,13,20,210,-3.173,-0.4236,23/12/2014 9:16,0,7,7,0,-0.0352,-0.0401,-0.0066,1408,Casual Player,1780,-0.0151,-0.1394,0,1,5,102,22,117,18,114
18,8,104,-2.163,-0.2756,14,5,30,-1.421,-0.2385,1,1,3,-0.208,-0.0161,-0.057,-0.0048,-0.208,-0.0161,0,0,0,0,0,0,0,0,0,20,22,234,-0.043,0.2762,23/12/2014 9:46,5,4,5,1,-0.0277,-0.0208,-0.0494,1558,Intermediate,1780,-0.0418,-0.9328,0,1,6,143,21,117,26,114
10,6,30,-1.006,-0.1965,1,1,1,-0.166,-0.0165,0,0,1,0,0,-0.166,-0.0165,0,0,0,0,0,0,0,0,0,0,0,3,7,90,-2.401,-0.5683,23/12/2014 11:15,0,3,3,0,-0.0366,-0.0335,-0.0827,1382,Casual Player,1780,-0.0292,-0.2581,0,1,2,52,4,45,9,44
13,5,75,-1.47,-0.1099,1,0,4,-0.062,-0.0037,1,1,3,-0.279,-0.0187,-0.062,-0.0037,-0.279,-0.0187,0,0,0,0,0,0,0,0,0,6,11,172,-4.396,-0.4633,23/12/2014 11:40,1,7,7,0,-0.0221,-0.0196,-0.0487,1670,Advanced,1780,-0.0173,-0.1151,0,1,6,97,17,88,15,88
8,2,39,-0.4,-0.0983,2,0,3,-0.051,-0.0051,0,0,0,0,0,-0.023,-0.0023,0,0,0,0,0,0,0,0,0,0,0,7,3,99,2.324,0.4414,23/12/2014 12:59,3,0,3,1,-0.0107,-0.0103,-0.017,1884,Expert,1780,-0.0253,-0.142,0,1,2,39,11,50,11,48
4,1,17,-0.251,-0.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,1.031,0.5155,23/12/2014 14:05,1,0,1,1,-0.0148,-0.0148,0,1810,Expert,1780,-0.0315,-0.0526,0,1,1,5,3,18,4,18
11,5,86,-1.187,-0.0934,3,3,8,-0.324,-0.0195,1,1,2,-0.223,-0.0148,-0.197,-0.0126,-0.223,-0.0148,0,0,0,0,0,0,0,0,0,13,7,207,4.3,0.4548,23/12/2014 14:17,7,0,7,1,-0.0181,-0.0138,-0.0547,1748,Advanced,1780,-0.0198,-0.2114,0,1,4,123,21,104,16,107
19,7,80,-1.512,-0.1985,3,2,8,-1.007,-0.0697,0,0,2,0,0,-0.942,-0.0657,0,0,0,0,0,0,0,0,0,0,0,10,14,182,-1.342,-0.5602,23/12/2014 17:35,6,7,7,0,-0.028,-0.0189,-0.1007,1552,Intermediate,1780,-0.0342,-0.2874,0,1,6,88,14,97,16,98
6,4,21,-0.828,-0.2283,1,1,1,-0.157,-0.0198,0,0,2,0,0,-0.157,-0.0198,0,0,0,0,0,0,0,0,0,0,0,8,5,54,-0.148,-0.1246,23/12/2014 17:42,0,7,7,0,-0.041,-0.0394,-0.0522,1297,Casual Player,1780,-0.0005,-0.0076,0,1,1,34,5,26,4,27
5,2,23,-0.391,-0.1032,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,47,2.045,0.5462,24/12/2014 7:27,8,0,5,1,-0.0156,-0.017,0,1794,Advanced,1780,-0.0318,-0.0713,0,1,1,19,5,24,5,23
2,1,24,-0.187,-0.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,55,0.705,0.3523,24/12/2014 7:43,1,0,1,1,-0.0078,-0.0078,0,1935,World Class,1780,-0.0294,-0.1959,0,1,1,20,3,27,5,27
2,1,16,-0.176,-0.0504,0,0,6,0,0,1,1,1,-0.563,-0.0833,0,0,-0.563,-0.0833,0,0,0,0,0,0,0,0,0,2,3,45,-2.243,-0.5535,24/12/2014 7:43,0,5,5,0,-0.0321,-0.011,-0.0804,1470,Intermediate,1780,-0.0306,-0.1571,0,1,1,26,3,22,6,23
15,4,79,-1.122,-0.2206,1,0,6,-0.067,-0.0052,0,0,1,0,0,-0.067,-0.0052,0,0,0,0,0,0,0,0,0,0,0,8,4,173,0.064,-0.3695,24/12/2014 8:16,3,6,5,0,-0.0138,-0.0142,-0.0095,1828,Expert,1780,-0.0088,-0.1383,0,1,4,81,18,90,18,92
16,5,94,-1.73,-0.4135,0,0,2,0,0,1,1,3,-0.125,-0.0201,0,0,-0.125,-0.0201,0,0,0,0,0,0,0,0,0,7,7,218,-0.584,0.2779,24/12/2014 9:06,5,4,5,1,-0.0187,-0.0184,-0.0249,1735,Advanced,1780,-0.0395,-0.7055,0,1,5,88,24,116,21,115
13,4,36,-1.074,-0.2744,3,3,4,-0.478,-0.0475,0,0,1,0,0,-0.106,-0.0106,0,0,0,0,0,0,0,0,0,0,0,5,3,79,2.452,0.5898,24/12/2014 9:15,3,0,3,1,-0.0379,-0.0298,-0.0955,1357,Casual Player,1780,-0.0329,-0.2647,0,1,2,38,3,39,5,39
7,5,68,-0.953,-0.2348,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,162,0.007,0.2546,24/12/2014 9:36,3,2,3,1,-0.0134,-0.014,0,1836,Expert,1780,-0.0216,-0.4494,0,1,3,70,13,86,13,86
19,9,96,-2.131,-0.2691,2,2,11,-0.324,-0.0273,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,250,-3.175,-0.5877,24/12/2014 10:36,2,5,5,0,-0.0223,-0.0222,-0.0231,1665,Advanced,1780,-0.0235,-0.3778,0,1,6,153,24,125,26,123
11,6,65,-1.057,-0.2198,4,4,8,-0.822,-0.1068,0,0,2,0,0,-0.108,-0.0107,0,0,0,0,0,0,0,0,0,0,0,12,12,168,-0.193,0.3725,24/12/2014 17:22,5,2,5,1,-0.0251,-0.0163,-0.0822,1611,Intermediate,1780,-0.0246,-0.4641,0,1,3,89,22,82,15,84
15,5,61,-1.287,-0.2544,1,1,10,-0.596,-0.0516,0,0,2,0,0,-0.596,-0.0516,0,0,0,0,0,0,0,0,0,0,0,8,10,140,3.332,0.6096,24/12/2014 18:36,5,0,5,1,-0.0258,-0.0211,-0.0497,1596,Intermediate,1780,-0.0196,-0.2445,0,1,3,66,7,70,16,73
10,4,78,-1.354,-0.1881,1,1,7,-0.215,-0.0166,1,1,2,-0.641,-0.0552,0,0,-0.641,-0.0552,0,0,0,0,0,0,0,0,0,9,6,179,2.308,0.4548,24/12/2014 18:56,6,2,5,1,-0.0254,-0.0174,-0.0952,1604,Intermediate,1780,-0.0278,-0.2849,0,1,4,82,13,90,14,89
12,4,94,-1.72,-0.2293,3,3,16,-0.478,-0.0288,0,0,3,0,0,-0.018,-0.0013,0,0,0,0,0,0,0,0,0,0,0,15,14,215,3.018,0.4865,26/12/2014 14:04,7,5,7,1,-0.0194,-0.0183,-0.0252,1721,Advanced,1780,-0.0251,-0.253,0,1,7,109,15,111,20,111
19,6,83,-1.468,-0.2203,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,248,-5.265,-0.5174,26/12/2014 14:28,1,10,5,0,-0.0167,-0.0177,0,1775,Advanced,1780,-0.0252,-0.2849,0,1,4,104,21,130,22,132
1,0,23,-0.071,-0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,52,-0.959,-0.4797,26/12/2014 14:51,0,1,1,0,-0.0031,-0.0031,0,2013,World Champ.,1780,-0.0007,-0.0054,0,1,1,24,5,26,5,26
7,2,27,-0.584,-0.1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,58,1.282,0.6408,26/12/2014 14:56,2,0,1,1,-0.0216,-0.0216,0,1678,Advanced,1780,0,0,0,1,1,25,4,34,4,34
6,5,15,-1.158,-0.3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,54,-0.279,-0.1396,26/12/2014 14:59,0,1,1,0,-0.0772,-0.0772,0,797,Distracted,1780,-0.0005,-0.0039,0,1,1,26,1,27,6,26
13,5,81,-1.21,-0.1251,2,1,6,-0.636,-0.0534,0,0,1,0,0,-0.636,-0.0534,0,0,0,0,0,0,0,0,0,0,0,12,4,185,1.606,0.2298,26/12/2014 15:57,5,1,5,1,-0.021,-0.0149,-0.0909,1691,Advanced,1780,-0.0333,-0.4167,0,1,5,120,16,92,19,91
11,7,54,-1.122,-0.1299,0,0,7,-0.019,-0.0016,0,0,1,0,0,-0.019,-0.0016,0,0,0,0,0,0,0,0,0,0,0,5,3,144,1.099,0.5328,26/12/2014 15:57,5,2,5,1,-0.0184,-0.0208,-0.0023,1742,Advanced,1780,-0.016,-0.1063,0,1,3,69,13,79,8,80
13,7,83,-1.487,-0.2073,1,0,8,-0.022,-0.0054,1,0,4,-0.029,-0.0029,-0.022,-0.0054,-0.029,-0.0029,0,0,0,0,0,0,0,0,0,12,11,187,0.613,0.449,26/12/2014 16:34,7,4,7,1,-0.0162,-0.0179,-0.0042,1784,Advanced,1780,-0.0187,-0.2843,0,1,5,104,16,94,21,93
10,4,36,-1,-0.2017,2,2,5,-0.849,-0.0845,0,0,1,0,0,-0.73,-0.0726,0,0,0,0,0,0,0,0,0,0,0,4,6,97,-2.465,-0.4838,27/12/2014 15:00,0,3,3,0,-0.044,-0.0278,-0.1415,1242,Casual Player,1780,-0.0323,-0.272,0,1,2,51,13,48,11,48
8,3,29,-0.82,-0.1245,1,1,1,-0.255,-0.0323,0,0,2,0,0,-0.255,-0.0323,0,0,0,0,0,0,0,0,0,0,0,4,3,65,1.147,0.4736,27/12/2014 15:07,7,0,7,1,-0.0336,-0.0283,-0.085,1441,Intermediate,1780,-0.0384,-0.1653,0,1,1,26,7,34,2,33
16,9,66,-1.517,-0.1721,2,1,5,-0.134,-0.0124,0,0,3,0,0,-0.091,-0.0058,0,0,0,0,0,0,0,0,0,0,0,11,11,149,0.96,0.2743,27/12/2014 15:35,11,2,7,1,-0.0223,-0.023,-0.0167,1665,Advanced,1780,-0.0521,-0.4112,0,1,4,69,16,79,13,80
0,0,8,-0.018,-0.0018,1,0,5,-0.032,-0.008,0,0,1,0,0,-0.032,-0.008,0,0,0,0,0,0,0,0,0,0,0,1,3,45,-2.211,-0.4487,27/12/2014 15:46,0,3,3,0,-0.0036,-0.0023,-0.0053,2005,World Champ.,1780,-0.0007,-0.0082,0,1,1,25,3,25,2,25
2,1,16,-0.149,-0.0218,1,1,1,-0.254,-0.0253,0,0,1,0,0,-0.254,-0.0253,0,0,0,0,0,0,0,0,0,0,0,3,5,38,-0.893,-0.387,27/12/2014 15:50,0,3,3,0,-0.0224,-0.0093,-0.1271,1663,Advanced,1780,-0.0002,-0.0013,0,1,1,23,3,18,1,19
4,1,22,-0.275,-0.0683,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,53,1.632,0.4848,27/12/2014 15:58,12,0,3,1,-0.0114,-0.0125,0,1872,Expert,1780,-0.0247,-0.1198,0,1,1,22,8,26,8,26
10,5,87,-0.977,-0.1018,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,197,-3.507,-0.4805,27/12/2014 16:41,1,7,7,0,-0.0101,-0.0112,0,1896,Expert,1780,-0.0081,-0.0782,0,1,4,92,18,100,14,100
9,2,41,-0.635,-0.145,0,0,0,0,0,1,1,1,-0.413,-0.041,0,0,-0.413,-0.041,0,0,0,0,0,0,0,0,0,3,5,120,-1.576,-0.2556,27/12/2014 17:57,0,3,3,0,-0.0249,-0.0155,-0.4123,1613,Advanced,1780,-0.0005,-0.0061,0,1,2,59,10,62,4,62
